Node,Frequency,Frequency_in_cancer,In_Degree,Out_Degree
33198,0.012704174228675136,0.012024048096192385,7,23
33199,0.6442831215970962,0.6513026052104208,1948,0
33200,0.19419237749546278,0.19839679358717435,149,0
33201,0.7259528130671506,0.7354709418837675,2332,0
33202,0.014519056261343012,0.01603206412825651,17,368
33203,0.030852994555353903,0.03406813627254509,33,87
33204,0.15970961887477314,0.17635270541082165,149,9
33205,0.019963702359346643,0.022044088176352707,9,180
33206,0.030852994555353903,0.03206412825651302,10,229
33207,0.0998185117967332,0.1062124248496994,113,29
33208,0.05807622504537205,0.05811623246492986,34,42
33209,0.6025408348457351,0.6232464929859719,1192,0
33210,0.014519056261343012,0.014028056112224449,8,373
33211,0.6551724137931034,0.657314629258517,2128,0
33212,0.029038112522686024,0.03006012024048096,21,619
33213,0.007259528130671506,0.008016032064128256,5,778
33214,0.6206896551724138,0.6613226452905812,835,0
33215,0.13611615245009073,0.14228456913827656,139,0
33216,0.012704174228675136,0.014028056112224449,14,612
33217,0.0054446460980036296,0.006012024048096192,2,1165
33218,0.08348457350272233,0.08817635270541083,41,0
33219,0.019963702359346643,0.018036072144288578,9,28
33220,0.0544464609800363,0.05410821643286573,57,7
33221,0.014519056261343012,0.014028056112224449,8,861
33222,0.007259528130671506,0.008016032064128256,3,716
33223,0.023593466424682397,0.02404809619238477,12,156
33224,0.15789473684210525,0.17234468937875752,82,0
33225,0.041742286751361164,0.04609218436873747,22,8
33226,0.5571687840290381,0.561122244488978,1175,0
33227,0.11796733212341198,0.11623246492985972,134,0
33228,0.26678765880217786,0.29458917835671344,259,0
33229,0.09800362976406533,0.10821643286573146,102,0
33230,0.05263157894736842,0.05410821643286573,21,121
33231,0.10526315789473684,0.11422845691382766,109,0
33232,0.07622504537205081,0.0841683366733467,46,0
33233,0.016333938294010888,0.018036072144288578,17,388
33234,0.0054446460980036296,0.002004008016032064,2,794
33235,0.08892921960072596,0.09418837675350701,66,0
33236,0.43920145190562615,0.46893787575150303,900,0
33237,0.14519056261343014,0.1462925851703407,181,1
33238,0.043557168784029036,0.04609218436873747,19,73
33239,0.047186932849364795,0.052104208416833664,49,43
33240,0.014519056261343012,0.01002004008016032,13,311
33241,0.47731397459165154,0.49298597194388777,848,0
33242,0.397459165154265,0.4148296593186373,544,0
33243,0.025408348457350273,0.028056112224448898,17,1
33244,0.012704174228675136,0.014028056112224449,13,876
33245,0.016333938294010888,0.01002004008016032,10,494
33246,0.010889292196007259,0.01002004008016032,4,439
33247,0.016333938294010888,0.01603206412825651,16,662
33248,0.4573502722323049,0.501002004008016,476,0
33249,0.23593466424682397,0.24649298597194388,416,0
33250,0.12885662431941924,0.1402805611222445,151,0
33251,0.18148820326678766,0.19839679358717435,264,0
33252,0.050816696914700546,0.052104208416833664,25,87
33253,0.30671506352087113,0.3226452905811623,344,0
33254,0.003629764065335753,0.004008016032064128,2,235
33255,0.08892921960072596,0.09619238476953908,58,0
33256,0.019963702359346643,0.006012024048096192,8,122
33257,0.047186932849364795,0.052104208416833664,48,34
33258,0.029038112522686024,0.03006012024048096,10,4
33259,0.691470054446461,0.6933867735470942,1620,0
33260,0.0054446460980036296,0.006012024048096192,2,1151
33261,0.014519056261343012,0.01603206412825651,6,148
33262,0.0780399274047187,0.08216432865731463,50,474
33263,0.023593466424682397,0.026052104208416832,12,500
33264,0.47005444646098005,0.5050100200400801,796,0
33265,0.30490018148820325,0.3026052104208417,443,0
33266,0.17785843920145192,0.17835671342685372,130,0
33267,0.08711433756805807,0.09619238476953908,60,0
33268,0.08711433756805807,0.09218436873747494,112,7
33269,0.38838475499092556,0.3967935871743487,507,0
33270,0.24682395644283123,0.2685370741482966,238,2
33271,0.41560798548094374,0.4088176352705411,370,0
33272,0.029038112522686024,0.03206412825651302,17,194
33273,0.05263157894736842,0.05811623246492986,19,175
33274,0.0054446460980036296,0.006012024048096192,2,176
33275,0.030852994555353903,0.03206412825651302,38,0
33276,0.016333938294010888,0.01603206412825651,7,636
33277,0.010889292196007259,0.012024048096192385,11,482
33278,0.5916515426497277,0.6332665330661322,798,0
33279,0.12704174228675136,0.1282565130260521,154,0
33280,0.003629764065335753,0.004008016032064128,2,939
33281,0.19782214156079855,0.20641282565130262,299,0
33282,0.6460980036297641,0.6452905811623246,1653,0
33283,0.1560798548094374,0.16633266533066132,179,0
33284,0.018148820326678767,0.018036072144288578,11,113
33285,0.0925589836660617,0.10020040080160321,104,10
33286,0.010889292196007259,0.006012024048096192,5,126
33287,0.07622504537205081,0.08216432865731463,28,0
33288,0.147005444646098,0.1342685370741483,136,0
33289,0.5825771324863884,0.6112224448897795,1512,0
33290,0.32304900181488205,0.3486973947895792,558,0
33291,0.16152450090744103,0.17034068136272545,269,0
33292,0.019963702359346643,0.02004008016032064,8,26
33293,0.023593466424682397,0.026052104208416832,10,333
33294,0.16878402903811252,0.18036072144288579,94,4
33295,0.009074410163339383,0.01002004008016032,5,407
33296,0.014519056261343012,0.01603206412825651,7,720
33297,0.1542649727767695,0.16432865731462926,219,0
33298,0.016333938294010888,0.002004008016032064,20,321
33299,0.029038112522686024,0.03006012024048096,19,33
33300,0.0054446460980036296,0.002004008016032064,2,675
33301,0.021778584392014518,0.018036072144288578,10,173
33302,0.02722323049001815,0.03006012024048096,10,135
33303,0.003629764065335753,0.004008016032064128,2,1265
33304,0.030852994555353903,0.03006012024048096,30,133
33305,0.029038112522686024,0.03206412825651302,18,13
33306,0.025408348457350273,0.028056112224448898,18,0
33307,0.08892921960072596,0.09819639278557114,125,6
33308,0.24682395644283123,0.26452905811623245,355,0
33309,0.13793103448275862,0.14228456913827656,87,0
33310,0.3103448275862069,0.3186372745490982,652,0
33311,0.15063520871143377,0.156312625250501,105,0
33312,0.045372050816696916,0.050100200400801605,20,194
33313,0.014519056261343012,0.01603206412825651,8,240
33314,0.05989110707803993,0.06412825651302605,36,88
33315,0.44464609800362975,0.4589178356713427,647,0
33316,0.050816696914700546,0.056112224448897796,30,0
33317,0.010889292196007259,0.012024048096192385,5,215
33318,0.003629764065335753,0.004008016032064128,2,975
33319,0.010889292196007259,0.012024048096192385,7,490
33320,0.0054446460980036296,0.002004008016032064,3,923
33321,0.032667876588021776,0.036072144288577156,20,22
33322,0.007259528130671506,0.008016032064128256,3,826
33323,0.0054446460980036296,0.006012024048096192,2,926
33324,0.0544464609800363,0.056112224448897796,55,128
33325,0.6660617059891107,0.6973947895791583,1931,0
33326,0.07441016333938294,0.08216432865731463,51,129
33327,0.11070780399274047,0.11422845691382766,78,0
33328,0.007259528130671506,0.006012024048096192,3,0
33329,0.0925589836660617,0.09619238476953908,70,205
33330,0.012704174228675136,0.014028056112224449,8,265
33331,0.023593466424682397,0.026052104208416832,25,468
33332,0.2776769509981851,0.2985971943887776,392,0
33333,0.2776769509981851,0.3046092184368738,288,0
33334,0.009074410163339383,0.01002004008016032,4,846
33335,0.021778584392014518,0.02404809619238477,8,6
33336,0.010889292196007259,0.006012024048096192,6,146
33337,0.07985480943738657,0.08216432865731463,38,1
33338,0.032667876588021776,0.036072144288577156,17,192
33339,0.039927404718693285,0.04008016032064128,52,7
33340,0.0018148820326678765,0.002004008016032064,0,683
33341,0.045372050816696916,0.04809619238476954,22,56
33342,0.009074410163339383,0.01002004008016032,4,995
33343,0.012704174228675136,0.014028056112224449,16,581
33344,0.4319419237749546,0.44889779559118237,505,0
33345,0.023593466424682397,0.02404809619238477,19,160
33346,0.0780399274047187,0.08216432865731463,32,13
33347,0.034482758620689655,0.036072144288577156,15,27
33348,0.038112522686025406,0.04008016032064128,20,51
33349,0.0998185117967332,0.1062124248496994,82,0
33350,0.014519056261343012,0.01603206412825651,7,178
33351,0.032667876588021776,0.036072144288577156,35,12
33352,0.056261343012704176,0.06212424849699399,10,57
33353,0.13611615245009073,0.14228456913827656,89,0
33354,0.07622504537205081,0.08016032064128256,50,2
33355,0.5281306715063521,0.533066132264529,1532,0
33356,0.043557168784029036,0.04408817635270541,25,3
33357,0.6079854809437386,0.6152304609218436,1305,0
33358,0.21415607985480944,0.20040080160320642,156,0
33359,0.44101633393829404,0.4729458917835671,837,0
33360,0.019963702359346643,0.02004008016032064,24,75
33361,0.014519056261343012,0.01603206412825651,8,192
33362,0.24500907441016334,0.250501002004008,361,0
33363,0.038112522686025406,0.04208416833667335,21,3
33364,0.016333938294010888,0.018036072144288578,14,193
33365,0.010889292196007259,0.012024048096192385,13,846
33366,0.0054446460980036296,0.002004008016032064,2,1089
33367,0.016333938294010888,0.018036072144288578,17,354
33368,0.007259528130671506,0.008016032064128256,3,385
33369,0.14156079854809436,0.14428857715430862,66,13
33370,0.010889292196007259,0.0,10,163
33371,0.043557168784029036,0.04809619238476954,13,77
33372,0.0054446460980036296,0.004008016032064128,2,97
33373,0.007259528130671506,0.008016032064128256,3,1080
33374,0.08892921960072596,0.09819639278557114,61,0
33375,0.016333938294010888,0.018036072144288578,26,212
33376,0.38475499092558985,0.40480961923847697,636,0
33377,0.0054446460980036296,0.004008016032064128,2,1298
33378,0.2159709618874773,0.23246492985971945,340,0
33379,0.018148820326678767,0.02004008016032064,19,755
33380,0.32304900181488205,0.3486973947895792,610,0
33381,0.49727767695099817,0.533066132264529,791,0
33382,0.23593466424682397,0.23647294589178355,497,0
33383,0.15970961887477314,0.1743486973947896,228,0
33384,0.37749546279491836,0.3667334669338677,603,0
33385,0.1161524500907441,0.12224448897795591,74,0
33386,0.19056261343012704,0.20641282565130262,104,3
33387,0.0544464609800363,0.05410821643286573,25,64
33388,0.26497277676951,0.28256513026052105,397,0
33389,0.12885662431941924,0.1402805611222445,115,0
33390,0.041742286751361164,0.04408817635270541,26,126
33391,0.1869328493647913,0.19839679358717435,271,0
33392,0.009074410163339383,0.008016032064128256,4,564
33393,0.7386569872958257,0.7955911823647295,1787,0
33394,0.023593466424682397,0.02404809619238477,17,143
33395,0.1161524500907441,0.12625250501002003,174,0
33396,0.06352087114337568,0.07014028056112225,83,28
33397,0.007259528130671506,0.006012024048096192,5,200
33398,0.21234119782214156,0.23246492985971945,413,0
33399,0.3484573502722323,0.37074148296593185,672,0
33400,0.3103448275862069,0.32064128256513025,375,0
33401,0.05263157894736842,0.05410821643286573,39,12
33402,0.014519056261343012,0.01603206412825651,7,766
33403,0.12704174228675136,0.12424849699398798,72,5
33404,0.009074410163339383,0.008016032064128256,5,461
33405,0.003629764065335753,0.004008016032064128,2,1836
33406,0.3702359346642468,0.3587174348697395,742,0
33407,0.009074410163339383,0.008016032064128256,8,321
33408,0.07078039927404718,0.0781563126252505,57,0
33409,0.23593466424682397,0.25250501002004005,226,0
33410,0.0054446460980036296,0.006012024048096192,3,2376
33411,0.07985480943738657,0.08817635270541083,60,100
33412,0.009074410163339383,0.01002004008016032,5,1515
33413,0.0054446460980036296,0.006012024048096192,2,891
33414,0.10163339382940109,0.10020040080160321,96,0
33415,0.43920145190562615,0.43687374749499,781,0
33416,0.05989110707803993,0.06613226452905811,39,0
33417,0.24682395644283123,0.2545090180360721,374,0
33418,0.12522686025408347,0.13827655310621242,103,0
33419,0.6061705989110708,0.6392785571142284,902,0
33420,0.029038112522686024,0.03206412825651302,18,386
33421,0.036297640653357534,0.04008016032064128,17,182
33422,0.24863883847549909,0.26452905811623245,291,0
33423,0.0544464609800363,0.056112224448897796,42,0
33424,0.021778584392014518,0.022044088176352707,14,176
33425,0.019963702359346643,0.022044088176352707,25,176
33426,0.034482758620689655,0.03406813627254509,18,536
33427,0.1705989110707804,0.17835671342685372,206,2
33428,0.2885662431941924,0.2965931863727455,357,0
33429,0.016333938294010888,0.014028056112224449,8,567
33430,0.05807622504537205,0.056112224448897796,37,47
33431,0.542649727767695,0.5731462925851704,1070,0
33432,0.19419237749546278,0.21042084168336672,289,0
33433,0.007259528130671506,0.004008016032064128,3,300
33434,0.019963702359346643,0.008016032064128256,9,296
33435,0.05807622504537205,0.06412825651302605,60,0
33436,0.016333938294010888,0.01603206412825651,14,310
33437,0.014519056261343012,0.01603206412825651,20,1186
33438,0.0054446460980036296,0.006012024048096192,3,1118
33439,0.003629764065335753,0.004008016032064128,2,1766
33440,0.009074410163339383,0.01002004008016032,7,419
33441,0.025408348457350273,0.028056112224448898,16,57
33442,0.06170598911070781,0.06813627254509018,49,31
33443,0.132486388384755,0.1402805611222445,139,53
33444,0.3647912885662432,0.3687374749498998,747,0
33445,0.6206896551724138,0.6472945891783567,1077,0
33446,0.010889292196007259,0.012024048096192385,11,646
33447,0.20508166969147004,0.20841683366733466,198,0
33448,0.12704174228675136,0.1342685370741483,128,0
33449,0.0925589836660617,0.09619238476953908,130,41
33450,0.02722323049001815,0.03006012024048096,12,304
33451,0.07985480943738657,0.08817635270541083,40,0
33452,0.7168784029038112,0.717434869739479,2891,0
33453,0.014519056261343012,0.014028056112224449,15,190
33454,0.44283121597096187,0.46693386773547096,616,0
33455,0.014519056261343012,0.014028056112224449,6,28
33456,0.4010889292196007,0.4288577154308617,325,0
33457,0.007259528130671506,0.008016032064128256,3,147
33458,0.016333938294010888,0.018036072144288578,8,0
33459,0.11070780399274047,0.12024048096192384,65,0
33460,0.2558983666061706,0.2725450901803607,484,0
33461,0.010889292196007259,0.012024048096192385,5,676
33462,0.19782214156079855,0.21042084168336672,123,0
33463,0.21415607985480944,0.23446893787575152,166,0
33464,0.7277676950998185,0.7454909819639278,2470,0
33465,0.14156079854809436,0.1462925851703407,211,0
33466,0.0780399274047187,0.08216432865731463,26,12
33467,0.036297640653357534,0.036072144288577156,12,105
33468,0.3720508166969147,0.40080160320641284,399,0
33469,0.007259528130671506,0.008016032064128256,3,825
33470,0.720508166969147,0.7735470941883767,1287,0
33471,0.038112522686025406,0.03406813627254509,44,500
33472,0.13793103448275862,0.1462925851703407,115,0
33473,0.032667876588021776,0.03006012024048096,37,72
33474,0.7459165154264973,0.781563126252505,3024,0
33475,0.0018148820326678765,0.0,0,148
33476,0.030852994555353903,0.03406813627254509,16,13
33477,0.7277676950998185,0.7334669338677354,2534,0
33478,0.009074410163339383,0.01002004008016032,8,772
33479,0.025408348457350273,0.014028056112224449,18,522
33480,0.11433756805807622,0.11222444889779559,116,0
33481,0.039927404718693285,0.04208416833667335,23,113
33482,0.009074410163339383,0.01002004008016032,4,1071
33483,0.2177858439201452,0.23046092184368738,203,0
33484,0.06715063520871144,0.07014028056112225,61,0
33485,0.021778584392014518,0.02404809619238477,21,206
33486,0.5716878402903811,0.6212424849699398,884,0
33487,0.15063520871143377,0.15430861723446893,174,0
33488,0.23049001814882034,0.23246492985971945,254,0
33489,0.012704174228675136,0.008016032064128256,7,227
33490,0.014519056261343012,0.014028056112224449,7,556
33491,0.3339382940108893,0.3306613226452906,654,0
33492,0.20326678765880218,0.2124248496993988,265,0
33493,0.06352087114337568,0.06613226452905811,56,79
33494,0.025408348457350273,0.028056112224448898,13,271
33495,0.11796733212341198,0.12024048096192384,81,0
33496,0.5045372050816697,0.5450901803607214,863,0
33497,0.009074410163339383,0.008016032064128256,4,281
33498,0.10344827586206896,0.11222444889779559,25,132
33499,0.07622504537205081,0.08216432865731463,61,23
33500,0.038112522686025406,0.04208416833667335,11,99
33501,0.4809437386569873,0.4729458917835671,634,0
33502,0.23049001814882034,0.24448897795591182,227,0
33503,0.056261343012704176,0.05410821643286573,64,33
33504,0.003629764065335753,0.004008016032064128,2,472
33505,0.007259528130671506,0.008016032064128256,3,693
33506,0.2958257713248639,0.312625250501002,324,0
33507,0.3502722323049002,0.342685370741483,589,0
33508,0.32123411978221417,0.3186372745490982,444,0
33509,0.003629764065335753,0.004008016032064128,1,1326
33510,0.14882032667876588,0.16032064128256512,204,0
33511,0.39019963702359345,0.38877755511022044,1106,0
33512,0.030852994555353903,0.03206412825651302,33,285
33513,0.0544464609800363,0.05811623246492986,20,12
33514,0.14337568058076225,0.15430861723446893,71,0
33515,0.44283121597096187,0.4649298597194389,704,0
33516,0.12522686025408347,0.1342685370741483,107,0
33517,0.1560798548094374,0.17234468937875752,221,0
33518,0.32123411978221417,0.3186372745490982,686,0
33519,0.007259528130671506,0.006012024048096192,3,681
33520,0.16515426497277677,0.17835671342685372,125,0
33521,0.08892921960072596,0.09619238476953908,87,1
33522,0.24863883847549909,0.2665330661322645,358,0
33523,0.003629764065335753,0.002004008016032064,2,904
33524,0.014519056261343012,0.01603206412825651,14,403
33525,0.003629764065335753,0.0,2,1898
33526,0.4627949183303085,0.48897795591182364,689,0
33527,0.030852994555353903,0.03406813627254509,13,99
33528,0.009074410163339383,0.01002004008016032,6,557
33529,0.019963702359346643,0.02004008016032064,25,341
33530,0.3448275862068966,0.33867735470941884,259,0
33531,0.35934664246823955,0.3627254509018036,506,0
33532,0.018148820326678767,0.018036072144288578,15,43
33533,0.8148820326678766,0.8637274549098196,1512,0
33534,0.025408348457350273,0.028056112224448898,16,1550
33535,0.11796733212341198,0.12625250501002003,75,0
33536,0.6116152450090744,0.6332665330661322,960,0
33537,0.0780399274047187,0.08216432865731463,40,0
33538,0.007259528130671506,0.008016032064128256,3,836
33539,0.08892921960072596,0.09418837675350701,102,0
33540,0.49727767695099817,0.48096192384769537,1223,0
33541,0.3103448275862069,0.30861723446893785,668,0
33542,0.1306715063520871,0.13627254509018036,152,0
33543,0.14882032667876588,0.15430861723446893,95,0
33544,0.24682395644283123,0.250501002004008,394,0
33545,0.2831215970961887,0.29458917835671344,454,0
33546,0.13611615245009073,0.1402805611222445,151,15
33547,0.019963702359346643,0.022044088176352707,14,184
33548,0.14519056261343014,0.15831663326653306,124,0
33549,0.06533575317604355,0.07014028056112225,93,2
33550,0.3393829401088929,0.36472945891783565,362,0
33551,0.007259528130671506,0.008016032064128256,4,1053
33552,0.043557168784029036,0.04809619238476954,28,14
33553,0.0054446460980036296,0.006012024048096192,3,1740
33554,0.3466424682395644,0.37675350701402804,371,0
33555,0.13430127041742287,0.1462925851703407,96,3
33556,0.018148820326678767,0.018036072144288578,22,151
33557,0.5571687840290381,0.5691382765531062,1033,0
33558,0.13793103448275862,0.14228456913827656,91,0
33559,0.025408348457350273,0.026052104208416832,33,216
33560,0.12704174228675136,0.13226452905811623,70,10
33561,0.06715063520871144,0.07214428857715431,28,2
33562,0.038112522686025406,0.04208416833667335,34,81
33563,0.014519056261343012,0.01603206412825651,3,610
33564,0.15063520871143377,0.16633266533066132,73,1
33565,0.039927404718693285,0.04408817635270541,28,227
33566,0.007259528130671506,0.004008016032064128,4,374
33567,0.05807622504537205,0.05811623246492986,55,36
33568,0.17604355716878403,0.17835671342685372,207,0
33569,0.025408348457350273,0.028056112224448898,10,270
33570,0.07441016333938294,0.08016032064128256,47,1212
33571,0.009074410163339383,0.008016032064128256,4,823
33572,0.2631578947368421,0.2905811623246493,331,0
33573,0.0852994555353902,0.09418837675350701,45,355
33574,0.038112522686025406,0.03406813627254509,43,13
33575,0.25045372050816694,0.2605210420841683,246,0
33576,0.0018148820326678765,0.002004008016032064,0,351
33577,0.05263157894736842,0.056112224448897796,36,10
33578,0.08711433756805807,0.09418837675350701,140,4
33579,0.08892921960072596,0.09418837675350701,124,0
33580,0.46823956442831216,0.4749498997995992,903,0
33581,0.007259528130671506,0.008016032064128256,6,333
33582,0.19237749546279492,0.20641282565130262,118,0
33583,0.007259528130671506,0.008016032064128256,3,0
33584,0.20689655172413793,0.22444889779559118,211,0
33585,0.043557168784029036,0.04609218436873747,25,18
33586,0.10707803992740472,0.11422845691382766,55,15
33587,0.1306715063520871,0.14428857715430862,200,0
33588,0.6370235934664247,0.6713426853707415,1204,0
33589,0.04900181488203267,0.052104208416833664,49,23
33590,0.012704174228675136,0.01002004008016032,15,251
33591,0.029038112522686024,0.03006012024048096,30,72
33592,0.029038112522686024,0.02404809619238477,11,471
33593,0.007259528130671506,0.008016032064128256,3,1345
33594,0.132486388384755,0.14228456913827656,136,0
33595,0.08166969147005444,0.09018036072144289,103,1
33596,0.009074410163339383,0.01002004008016032,7,0
33597,0.018148820326678767,0.02004008016032064,12,692
33598,0.018148820326678767,0.02004008016032064,9,522
33599,0.016333938294010888,0.018036072144288578,9,19
33600,0.05989110707803993,0.06012024048096192,24,39
33601,0.030852994555353903,0.03206412825651302,29,38
33602,0.08348457350272233,0.09018036072144289,68,10
33603,0.030852994555353903,0.03206412825651302,14,184
33604,0.036297640653357534,0.03406813627254509,14,78
33605,0.014519056261343012,0.014028056112224449,7,250
33606,0.014519056261343012,0.01603206412825651,7,616
33607,0.034482758620689655,0.036072144288577156,14,21
33608,0.17604355716878403,0.1903807615230461,143,6
33609,0.007259528130671506,0.008016032064128256,3,443
33610,0.08348457350272233,0.08617234468937876,65,9
33611,0.009074410163339383,0.01002004008016032,8,585
33612,0.003629764065335753,0.004008016032064128,2,970
33613,0.7041742286751361,0.6953907815631263,1945,0
33614,0.16696914700544466,0.17835671342685372,125,17
33615,0.16696914700544466,0.17234468937875752,120,24
33616,0.3466424682395644,0.3527054108216433,371,0
33617,0.6660617059891107,0.6673346693386774,2304,0
33618,0.15063520871143377,0.14829659318637275,140,0
33619,0.3339382940108893,0.36072144288577157,597,0
33620,0.573502722323049,0.5951903807615231,1146,0
33621,0.023593466424682397,0.02404809619238477,28,9
33622,0.06170598911070781,0.06813627254509018,50,8
33623,0.4301270417422868,0.4408817635270541,799,0
33624,0.003629764065335753,0.002004008016032064,1,545
33625,0.09800362976406533,0.10420841683366733,64,2
33626,0.003629764065335753,0.002004008016032064,2,528
33627,0.056261343012704176,0.052104208416833664,35,26
33628,0.003629764065335753,0.004008016032064128,2,943
33629,0.32304900181488205,0.342685370741483,610,0
33630,0.032667876588021776,0.036072144288577156,14,443
33631,0.07985480943738657,0.08016032064128256,44,1
33632,0.0054446460980036296,0.006012024048096192,3,121
33633,0.08348457350272233,0.09218436873747494,80,1
33634,0.014519056261343012,0.014028056112224449,8,26
33635,0.19782214156079855,0.20440881763527055,352,0
33636,0.038112522686025406,0.04008016032064128,15,0
33637,0.05263157894736842,0.05811623246492986,28,28
33638,0.04900181488203267,0.050100200400801605,35,72
33639,0.24682395644283123,0.26452905811623245,492,0
33640,0.06352087114337568,0.06012024048096192,28,61
33641,0.5263157894736842,0.5551102204408818,459,0
33642,0.26678765880217786,0.2665330661322645,241,0
33643,0.19782214156079855,0.2124248496993988,232,0
33644,0.12159709618874773,0.1282565130260521,51,0
33645,0.06352087114337568,0.06412825651302605,79,3
33646,0.012704174228675136,0.014028056112224449,14,293
33647,0.15789473684210525,0.16633266533066132,148,0
33648,0.38838475499092556,0.3807615230460922,287,0
33649,0.018148820326678767,0.02004008016032064,9,1044
33650,0.8784029038112523,0.905811623246493,2549,0
33651,0.0054446460980036296,0.006012024048096192,3,2094
33652,0.025408348457350273,0.028056112224448898,28,200
33653,0.1851179673321234,0.18637274549098196,108,0
33654,0.4954627949183303,0.5410821643286573,900,0
33655,0.0054446460980036296,0.004008016032064128,3,825
33656,0.3811252268602541,0.3907815631262525,783,0
33657,0.05989110707803993,0.06412825651302605,32,1
33658,0.009074410163339383,0.01002004008016032,10,715
33659,0.15789473684210525,0.16032064128256512,115,0
33660,0.02722323049001815,0.028056112224448898,10,730
33661,0.17604355716878403,0.1903807615230461,242,0
33662,0.050816696914700546,0.056112224448897796,51,0
33663,0.1542649727767695,0.15831663326653306,161,0
33664,0.2395644283121597,0.25851703406813625,465,0
33665,0.023593466424682397,0.026052104208416832,12,3
33666,0.5843920145190563,0.6012024048096193,1093,0
33667,0.44283121597096187,0.46893787575150303,873,0
33668,0.007259528130671506,0.008016032064128256,4,139
33669,0.6696914700544465,0.7094188376753507,1040,0
33670,0.003629764065335753,0.004008016032064128,2,1724
33671,0.010889292196007259,0.012024048096192385,4,290
33672,0.11433756805807622,0.12224448897795591,117,0
33673,0.009074410163339383,0.01002004008016032,8,0
33674,0.23411978221415608,0.2565130260521042,321,0
33675,0.003629764065335753,0.004008016032064128,2,296
33676,0.014519056261343012,0.014028056112224449,8,180
33677,0.7822141560798548,0.8236472945891784,1679,0
33678,0.012704174228675136,0.012024048096192385,15,461
33679,0.07441016333938294,0.0781563126252505,87,0
33680,0.06352087114337568,0.06412825651302605,29,52
33681,0.617059891107078,0.6392785571142284,960,0
33682,0.014519056261343012,0.014028056112224449,14,367
33683,0.016333938294010888,0.018036072144288578,6,415
33684,0.38656987295825773,0.4168336673346693,698,0
33685,0.018148820326678767,0.018036072144288578,8,180
33686,0.009074410163339383,0.01002004008016032,3,800
33687,0.010889292196007259,0.012024048096192385,3,787
33688,0.17785843920145192,0.18236472945891782,98,0
33689,0.0054446460980036296,0.006012024048096192,3,137
33690,0.0018148820326678765,0.002004008016032064,0,840
33691,0.13611615245009073,0.1462925851703407,164,0
33692,0.012704174228675136,0.008016032064128256,6,378
33693,0.27223230490018147,0.2865731462925852,278,0
33694,0.010889292196007259,0.01002004008016032,8,364
33695,0.06352087114337568,0.06412825651302605,60,2
33696,0.11978221415607986,0.1282565130260521,138,0
33697,0.3430127041742287,0.3587174348697395,566,0
33698,0.029038112522686024,0.03006012024048096,16,456
33699,0.10344827586206896,0.11022044088176353,93,1
33700,0.14519056261343014,0.16032064128256512,253,8
33701,0.0054446460980036296,0.006012024048096192,3,850
33702,0.06533575317604355,0.07214428857715431,34,184
33703,0.032667876588021776,0.036072144288577156,14,323
33704,0.036297640653357534,0.04008016032064128,26,637
33705,0.43738656987295826,0.45691382765531063,558,0
33706,0.06352087114337568,0.06813627254509018,49,7
33707,0.050816696914700546,0.05410821643286573,39,96
33708,0.05989110707803993,0.06012024048096192,57,0
33709,0.032667876588021776,0.036072144288577156,16,3
33710,0.030852994555353903,0.03406813627254509,17,3
33711,0.014519056261343012,0.01603206412825651,6,110
33712,0.1306715063520871,0.13026052104208416,155,16
33713,0.0054446460980036296,0.006012024048096192,2,2523
33714,0.11070780399274047,0.12024048096192384,96,0
33715,0.039927404718693285,0.04408817635270541,17,26
33716,0.023593466424682397,0.02404809619238477,28,461
33717,0.021778584392014518,0.02404809619238477,10,22
33718,0.41742286751361163,0.39879759519038077,514,0
33719,0.0998185117967332,0.10220440881763528,85,19
33720,0.705989110707804,0.7054108216432866,1917,0
33721,0.016333938294010888,0.018036072144288578,11,171
33722,0.5208711433756806,0.5250501002004008,1330,0
33723,0.11433756805807622,0.12224448897795591,109,0
33724,0.041742286751361164,0.036072144288577156,10,1
33725,0.02722323049001815,0.026052104208416832,13,6
33726,0.036297640653357534,0.02404809619238477,17,38
33727,0.11070780399274047,0.12224448897795591,143,0
33728,0.1851179673321234,0.20040080160320642,128,0
33729,0.09074410163339383,0.09418837675350701,84,0
33730,0.032667876588021776,0.03406813627254509,16,0
33731,0.07441016333938294,0.08216432865731463,47,2
33732,0.07622504537205081,0.0841683366733467,80,0
33733,0.045372050816696916,0.04609218436873747,28,104
33734,0.542649727767695,0.5410821643286573,1134,0
33735,0.0054446460980036296,0.006012024048096192,2,1632
33736,0.009074410163339383,0.01002004008016032,7,470
33737,0.1996370235934664,0.20240480961923848,249,0
33738,0.11252268602540835,0.12024048096192384,98,61
33739,0.7168784029038112,0.7194388777555111,1163,0
33740,0.3176043557168784,0.33867735470941884,694,0
33741,0.2958257713248639,0.3186372745490982,602,0
33742,0.35753176043557167,0.37675350701402804,517,0
33743,0.009074410163339383,0.01002004008016032,8,0
33744,0.010889292196007259,0.01002004008016032,6,487
33745,0.4029038112522686,0.41082164328657317,475,0
33746,0.3411978221415608,0.35470941883767537,402,0
33747,0.07985480943738657,0.08817635270541083,100,257
33748,0.588021778584392,0.6092184368737475,1148,0
33749,0.11796733212341198,0.12424849699398798,116,0
33750,0.10526315789473684,0.11422845691382766,82,0
33751,0.07259528130671507,0.07214428857715431,77,1
33752,0.3448275862068966,0.36472945891783565,491,0
33753,0.016333938294010888,0.018036072144288578,31,946
33754,0.010889292196007259,0.012024048096192385,5,83
